,title,rating,date,time,view,text,naver,photo
197,"몇달 먹었는데 효과 없어요
그냥 다이어트 하면서 조금이라도 도움되라고
먹는데 효과 바라고 사실분은 사지...",4점,2020-12-20,05:01:33,16,"몇달 먹었는데 효과 없어요
그냥 다이어트 하면서 조금이라도 도움되라고
먹는데 효과 바라고 사실분은 사지마세요
차라리 그돈으로 닭가슴살 더 사서 식단 보탬하시고 운동 10분 더하는게 더 효과적일듯요 ㅋㅋㅋ",1,1
198,만족,4점,2020-12-20,04:23:15,16,아직 며칠 먹어보지 안아 효과는 모르겠네요. 효과있길 바라며 꾸준히 먹어보겠습니다,1,0
199,만족,4점,2020-12-20,03:42:43,16,아직 효과는 몰라서 별4개 줬어요 효과 기대할께욤,1,0
200,만족,5점,2020-12-20,03:42:43,16,변비해결이 자동으로 되네요 입맛 없고 하는건 아직 못 느끼겠어요,1,0
201,만족,5점,2020-12-20,02:56:59,17,배변활동좋구 매달먹고있어요,1,0
202,만족,4점,2020-12-19,10:49:40,16,이젠 요아이 없으면 안되요^^,1,0
203,만족,5점,2020-12-19,10:49:40,16,전에 먹었는데 괜찮아서 다시 재구매핮닏ㅏ,1,0
204,만족,5점,2020-12-19,10:27:23,16,드라마틱한 효과는 없지만 미미하게 빠져요,1,0
205,만족,5점,2020-12-19,10:01:03,16,꾸준히 먹어봐야겠어요,1,0
206,만족,5점,2020-12-19,09:31:33,16,"배송이 빠르고, 일주일 무료 좋아요~^^",1,0
207,만족,4점,2020-12-19,07:44:57,16,꾸준히 먹고있는데 효과는 잘모르겠어요ㅠㅜ,1,0
208,만족,5점,2020-12-18,06:53:09,16,2년째 먹고 있어요 할인할때 마다 사제기 합니다,1,0
209,만족,5점,2020-12-18,06:17:59,16,"단골이에용
항상이것만먹어요",1,0
210,만족,5점,2020-12-18,06:05:49,16,부담스럽지 않은 보조제입니다! 좋아요,1,0
211,만족,5점,2020-12-18,06:05:49,16,개별포장이라 까먹지 않고 챙겨먹기 좋아요,1,0
212,만족,5점,2020-12-18,06:05:49,16,생리통에 효과 있는 것 같아요! 좋습니다,1,0
213,보통,3점,2020-12-18,06:05:49,16,등심1팩 아 ㅋㅋ,1,0
214,먹어보고효과있음 또구매예정입니다,4점,2020-12-18,05:43:17,16,먹어보고효과있음 또구매예정입니다,1,1
215,만족,5점,2020-12-18,05:29:44,16,그냥그래요 효과는글쎄,1,0
216,"한두번시킨게아니에요.이렇게 큰이벤트는 처음이에요.가득가득 채우는중,,,",5점,2020-12-18,05:27:28,16,"한두번시킨게아니에요.이렇게 큰이벤트는 처음이에요.가득가득 채우는중,,,",1,1
217,상품 회손없이 잘왔어요~맛은먹어봐야겠지만 가성비는좋아요~,5점,2020-12-18,05:01:50,16,상품 회손없이 잘왔어요~맛은먹어봐야겠지만 가성비는좋아요~,1,1
218,만족,4점,2020-12-18,04:33:40,16,"전에 먹어보고 좋아서 구매했어요.
좀더 먹어보려구요",1,0
219,만족,5점,2020-12-18,03:45:24,16,2주째 매일 먹고 있어요. 화장실을 매일매일 엄청 잘가요.. ㅎㅎ 저는 응가배만 없으면 날씬한 편이라ㅎㅎ 만족해요 아주아주 !!,1,0
220,만족,5점,2020-12-18,03:13:17,17,부드럽게 잘 넘어가서 좋아요,1,0
221,만족,5점,2020-12-18,02:57:41,16,1주+1주 먹고 3개월분 추가구입했어요 ㅎ,1,0
222,만족,5점,2020-12-18,02:52:00,16,일년넘게 계속 먹고 있습니다,1,0
223,만족,5점,2020-12-18,02:41:34,16,"꾸준히 사용 중입니다.
너무 좋아요",1,0
224,몇달째ㅜ먹는중이에여 너무좋아요!!,5점,2020-12-17,07:01:01,18,몇달째ㅜ먹는중이에여 너무좋아요!!,1,1
225,만족,5점,2020-12-17,06:51:55,17,진짜 인생템이라서 다 떨어지면 불안해서 계속 먹는중..,1,0
226,만족,5점,2020-12-17,06:02:38,16,"재구매합니다.
효과보는듯해요",1,0
227,만족,5점,2020-12-17,05:57:31,16,와우와우 tv에서 추천하는 거 보고 얼른 구매했는데 저는 먹자마자 효과가 직빵이라서 재구매의사 100%입니다앙~ :D,1,0
228,4-5일 정도 되었는데 아직은 잘 모르겠네요.효과 있었으면 좋겠어요^^,4점,2020-12-17,05:48:25,16,4-5일 정도 되었는데 아직은 잘 모르겠네요.효과 있었으면 좋겠어요^^,1,1
229,만족,5점,2020-12-17,05:18:39,16,복용하기 편하게 좋아요.,1,0
230,만족,5점,2020-12-17,05:18:39,16,먹는 유산균중 젤 좋아용 ㅎㅎ 이벤트해서 쟁겨갑니다,1,0
231,만족,5점,2020-12-17,04:07:32,16,좋아뇨 오늘도 다시 재구매 할라합니다,1,0
232,먹었을때와 안먹었을때 얼굴 당김에 차이 있어요 재구매해서 쟁여요,5점,2020-12-17,03:48:44,16,먹었을때와 안먹었을때 얼굴 당김에 차이 있어요 재구매해서 쟁여요,1,1
233,만족,4점,2020-12-17,03:46:22,16,"아직 좋은지 모르겠어요,화장실 자주간다는데,
저는 그렇진 않네요",1,0
234,만족,5점,2020-12-17,03:15:48,16,효과 보려고 꾸준히 먹어보고 있습니다!,1,0
235,만족,4점,2020-12-17,03:15:48,16,아직안먹어봒는데 열심히먹어볼게여,1,0
236,만족,4점,2020-12-17,03:15:48,16,아직 안먹어봤는데 열심히 먹어볼게여,1,0
237,만족,5점,2020-12-17,03:15:48,16,먹고나면 배변활동도 잘되고 좋아요,1,0
238,만족,5점,2020-12-17,03:15:48,16,계속먹어봐야겋에요좋아요,1,0
239,만족,5점,2020-12-17,03:15:48,16,효과 있는것 같아요! 담에 재구매 할게요,1,0
240,만족,4점,2020-12-17,03:11:16,16,이틀째먹고있는데 변비에 대박좋네요 살도빠져으면 좋겟네요~,1,0
241,만족,5점,2020-12-17,02:37:50,17,언제나 믿고 먹어요,1,0
242,만족,5점,2020-12-16,06:44:00,16,라이틀리 두번째 시켜봐요,1,0
243,불만족,1점,2020-12-16,05:41:42,17,다  먹었는데  하나도 효과없음,1,0
244,만족,5점,2020-12-16,04:29:23,16,피부가 윤이나는것 같아요,1,0
245,"배송도 빨랐고 하루분씩 일주일  먹을게 한박스안에 있어서 사무실에서 먹기도 좋은거 같아요~ 
사은품으로 ...",5점,2020-12-16,03:51:42,16,"배송도 빨랐고 하루분씩 일주일  먹을게 한박스안에 있어서 사무실에서 먹기도 좋은거 같아요~ 
사은품으로 살까고민했던 치어플리가 와서 좋았어요~",1,1
246,"배송도 빨랐고 하루분씩 일주일  먹을게 한박스안에 있어서 사무실에서 먹기도 좋은거 같아요~ 
사은품으로 ...",5점,2020-12-16,03:51:41,16,"배송도 빨랐고 하루분씩 일주일  먹을게 한박스안에 있어서 사무실에서 먹기도 좋은거 같아요~ 
사은품으로 살까고민했던 치어플리가 와서 좋았어요~",1,1
247,"배송도 빨랐고 하루분씩 일주일 양이 박스포장 되어었어서 사무실 책상에 두고 먹기 좋은거 같아요~
살까말...",5점,2020-12-16,03:51:41,16,"배송도 빨랐고 하루분씩 일주일 양이 박스포장 되어었어서 사무실 책상에 두고 먹기 좋은거 같아요~
살까말까 고민했던 치어플리가  사은품으로 와서 좋았어요~",1,1
248,첨먹는거라서 1+1으로 ... 일단 먹어보겠습니다,4점,2020-12-16,03:51:40,16,첨먹는거라서 1+1으로 ... 일단 먹어보겠습니다,1,1
249,한번먹엇어요 효과잇길 기대합니다,4점,2020-12-16,03:42:50,16,한번먹엇어요 효과잇길 기대합니다,1,1
250,"한번 먹엇네요
효과 기대해봅니다",3점,2020-12-16,03:42:49,16,"한번 먹엇네요
효과 기대해봅니다",1,1
251,배송빠르게 잘 받았어요,5점,2020-12-16,03:27:36,16,배송빠르게 잘 받았어요,1,1
252,만족,5점,2020-12-16,02:35:18,17,이거 없으면 이제 못살아요...,1,0
253,효과 있길 기대해봅니다,4점,2020-12-16,02:11:59,17,효과 있길 기대해봅니다,1,1
254,효과 있길 기대해봅니다,4점,2020-12-16,02:11:59,17,효과 있길 기대해봅니다,1,1
255,개별포장된 점이 좋습니다,4점,2020-12-16,02:11:59,17,개별포장된 점이 좋습니다,1,1
256,"너무 좋아요 반값으로 너무 잘 샀어요~~
열심히 다이어트~~~",5점,2020-12-15,06:19:03,16,"너무 좋아요 반값으로 너무 잘 샀어요~~
열심히 다이어트~~~",1,1
257,만족,5점,2020-12-15,06:09:13,16,피부색만 기대감에 별 5개 드려요,1,0
258,좋아요 약냄새도 없고 목넘김도 괜찮고 잘먹고있어요,5점,2020-12-15,05:56:07,16,좋아요 약냄새도 없고 목넘김도 괜찮고 잘먹고있어요,1,1
259,콜라겐은 엄마가 바로 가져가서 못먹어보고 위+간은 괜찮아요 약냄새도 없고 잘넘어가요,5점,2020-12-15,05:56:06,16,콜라겐은 엄마가 바로 가져가서 못먹어보고 위+간은 괜찮아요 약냄새도 없고 잘넘어가요,1,1
260,보통,3점,2020-12-15,04:41:39,16,아직 뭐 효과는 모르겠거요,1,0
261,보통,3점,2020-12-15,04:41:39,16,아직모르겠지먼 먹어봐야알죠,1,0
262,만족,5점,2020-12-15,04:41:39,16,"1주+1주 먹어보고 주문했어요 ㅋ 3개월치+3개월치 ㅋ ㅋ 먹고나믄 그다음날 화장실 가게되더라구욤. 못가는 날도있긴했는데, 우선 ㅋ 카테킨이니까 마음이 좀 놓여요 ㅋ ㅋ",1,0
263,만족,5점,2020-12-15,04:04:30,16,다이어트약 처음 먹어보는데 화장실도 잘가고 좋았어요 운동은 나의몫..ㅎㅎ,1,0
264,만족,5점,2020-12-15,03:28:17,16,좋네요 깔끔한포장이 조았어요,1,0
265,만족,5점,2020-12-15,02:32:55,17,빠른 배송 감사합니당 ㅎ,1,0
266,만족,5점,2020-12-15,02:27:32,17,항상 챙겨먹는 영양제,1,0
267,비타민 구매하려고 보다가 상품평이 좋아서 구매했어요 알이작고. 먹기 간편하니 좋아요 포장도 예쁘네요,5점,2020-12-14,06:06:58,17,비타민 구매하려고 보다가 상품평이 좋아서 구매했어요 알이작고. 먹기 간편하니 좋아요 포장도 예쁘네요,1,1
268,만족,5점,2020-12-14,06:06:48,17,계속 챙겨먹다가 한동안 안먹었었는데 확실히 피부가 푸석해지더라구요 다시 챙겨먹으니 당기지고 않고...확실히 좋긴좋아용,1,0
269,보통,3점,2020-12-14,05:57:30,17,아직 잘 모르겠어요^^; 한달 먹고 다시 리뷰할게요,1,0
270,약이 매우 좋아서 계속 주문해서 먹고 있어요~,5점,2020-12-14,05:33:09,16,약이 매우 좋아서 계속 주문해서 먹고 있어요~,1,1
271,만족,5점,2020-12-14,05:13:00,16,"가지고 다니기에 편하게 되어 있어서 너무 좋고 
무엇보다 효과가 있길 바라며, 6개월 꾸준히 먹어보려고 합니다.",1,0
272,보통,3점,2020-12-14,05:03:01,16,효과보고 싶어서 6개월분구입해서먹고 또사먹었는데 아직큰효과모르겠음 그냥 불안해서 섭취중,1,0
273,만족,5점,2020-12-14,04:08:48,16,"꾸준히 먹고있어요 
다 먹으면 재구매할거에요",1,0
274,보통,3점,2020-12-14,03:41:18,16,계속 먹어서 그런지 3개월 넘게 먹는데도 큰 효과를 못느끼고 있네요 이번까지 먹어보고도 못느끼면 다른걸로 바꿀까봐요 ㅜ,1,0
275,만족,5점,2020-12-14,03:02:45,17,하나씩 개별 포장되어있어서 좋아요,1,0
276,만족,5점,2020-12-14,03:02:45,16,잘 목고 있습니다 소화가 잘되는거 같아요!!,1,0
277,보통,3점,2020-12-14,03:02:45,16,아주좋아요~~~~~,1,0
278,만족,5점,2020-12-14,02:51:15,24,감사합니다 감사합니다,1,0
279,화장실잘가요,5점,2020-12-13,21:53:37,24,그날이오려그래서 그런가 아니면 이것때문인가 모르겠눈데 먹고 화장실은잘갔어요 ㅎㅎㅎ아직도 행사해서 한달치더 사보려구요,0,1
280,"아직 먹어보진 않았어요...
효과가 좋으면 좋겠어요.
평이 굉장히 좋던데뇨.
식이요법과 같이하면 될듯요",4점,2020-12-13,06:09:53,20,"아직 먹어보진 않았어요...
효과가 좋으면 좋겠어요.
평이 굉장히 좋던데뇨.
식이요법과 같이하면 될듯요",1,1
281,보통,3점,2020-12-13,05:42:55,17,배송빨랐구요. 먹기도 편한듯 합니다. 효과릍 봤으면 좋겠어요.,1,0
282,만족,5점,2020-12-13,05:19:14,17,안구건조증도 노안도 오고...계속 잘챙겨먹고 있는데 확실히 좋은거 같아요,1,0
283,만족,5점,2020-12-13,04:09:11,18,살이 빠진다기보다 다이어트 시작하면 시작되는 변비 해결에 좋았어요!,1,0
284,보통,3점,2020-12-13,03:36:26,16,피부가 촉촉하고 부드럽게,1,0
285,보통,3점,2020-12-13,02:51:15,16,다이어트 보조제로는 좋은것 같아요,1,0
286,만족,5점,2020-12-13,02:26:12,17,역시 예상했던대로 최고,1,0
287,좋네요 1주일 먹어보고 주문했어요,5점,2020-12-13,00:14:17,17,화장실 가는데 최고에요...화장실 가기 전에배 너무 아프지 않아서 좋아요!과민성대장처럼 급하게 화장실가는 것처럼 가지 않아요,0,0
288,배송이 빠릅니다~!!,5점,2020-12-12,06:13:24,16,배송이 빠릅니다~!!,1,1
289,먹기도 편하고 일주일 먹어보니 아주 조금 탱탱해진게 느껴져요,5점,2020-12-12,06:05:20,18,먹기도 편하고 일주일 먹어보니 아주 조금 탱탱해진게 느껴져요,1,1
290,만족,5점,2020-12-12,05:33:19,16,떨어질때쯤 재구매합니다 ㅎㅎ 효과 좋아용,1,0
291,만족,5점,2020-12-12,05:09:02,16,"첨에는 느껴지지 않아요. 근데 어느 순간""아! 좋구나~""하고 느껴져요. 그래서 많이 주문했네요. ^^",1,0
292,만족,5점,2020-12-12,04:39:01,16,재구매입니다 효과 좋아요,1,0
293,만족,5점,2020-12-12,04:08:46,16,먹을땐 몰랐는데 먹다 안먹으니 확실히 좋은걸 알겟네요,1,0
294,늘먹는제품... 잘먹을게요,5점,2020-12-12,03:58:57,16,늘먹는제품... 잘먹을게요,1,1
295,만족,5점,2020-12-12,03:49:59,16,잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다.,1,0
296,만족,5점,2020-12-12,03:49:59,16,잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다. 잘 받았습니다.,1,0
297,만족,5점,2020-12-12,03:38:11,16,재구매 완전 만족~~~~,1,0
298,아직 몇번 안먹어서 큰효과는 잘 모르겠는데 더 먹어보겠습니다 6개월치를 삿으니.. ㅋㅋ,5점,2020-12-12,03:38:10,16,아직 몇번 안먹어서 큰효과는 잘 모르겠는데 더 먹어보겠습니다 6개월치를 삿으니.. ㅋㅋ,1,1
299,만족,5점,2020-12-12,02:52:48,16,"이거이거 대체 먼지요ㅋㅋ
화장실을 힘들게다녔는데  하루 한두번은가게되네여ㅋㅋ  배에 통증이와서 그게 쫌 힘들지만여ㅋ",1,0
300,만족,5점,2020-12-12,02:52:48,16,아주좋아요잘먹고있어요,1,0
301,만족,5점,2020-12-12,02:52:48,17,아주좋아요 잘먹고잇어요,1,0
302,만족,5점,2020-12-12,02:30:10,19,꾸준히 먹고잇어요 4알에서 3알로바꺼서 좋니어,1,0
303,보통,3점,2020-12-11,06:35:11,16,1+1인지알았는데 아쉽..,1,0
304,보통,3점,2020-12-11,05:53:20,18,배송받아 먹어보았어요 효과를 기대합니다,1,0
305,만족,5점,2020-12-11,05:18:36,21,좋아요 좋아요 좋아요,1,0
306,만족,5점,2020-12-11,05:18:36,17,먹기도편하고..좋은거같아용,1,0
307,만족,5점,2020-12-11,04:52:06,16,저번에 먹고 괜찮아서 또 시켰습니다 !,1,0
308,만족,5점,2020-12-11,04:16:33,17,늘먹는거에요~~~~,1,0
309,만족,5점,2020-12-11,04:16:33,17,"여윽시!! 늘 몸을 가볍게 해주고요
또한, 한번 비워주면 뱃살이 쏘옥 들어가네요
몸 속에 체지방이라도 없애줘야죠",1,0
310,한상자 다 먹어가는데 드라마틱한 효과는 아직 잘 모르겠어용 !,4점,2020-12-11,04:12:50,17,한상자 다 먹어가는데 드라마틱한 효과는 아직 잘 모르겠어용 !,1,1
311,꾸준히먹는중이에요~~ 화장실잘가요~~,5점,2020-12-11,03:42:02,16,꾸준히먹는중이에요~~ 화장실잘가요~~,1,1
312,포장이 낱개로되있어서 들고다니기 넘편해요 효과있기를 바래봅니다~,5점,2020-12-11,03:31:49,17,포장이 낱개로되있어서 들고다니기 넘편해요 효과있기를 바래봅니다~,1,1
313,만족,5점,2020-12-11,03:27:46,16,늘 구매해서 먹고 있어요 피부가 탱탱해지는 느낌입니다,1,0
314,보통,3점,2020-12-11,03:04:17,16,나쁘지 않아욤 운동도 해야겠쥬?,1,0
315,보통,3점,2020-12-10,06:54:12,17,예전에 먹었던게 생각나서 구입했어요 ㅎㅎ,1,0
316,"1+1으로 이주동안 두통먹었고, 사진과 같이 날짜 써두고 빼먹지 않고 꾸준히 먹었습니다. 내일이 마지막 날...",5점,2020-12-10,06:39:46,16,"1+1으로 이주동안 두통먹었고, 사진과 같이 날짜 써두고 빼먹지 않고 꾸준히 먹었습니다. 내일이 마지막 날인데, 가장 좋았던 점은 배변활동이 원활해서 매일 화장실을 간 것입니다. 
어떤 보조제를 먹든 체중감량을 위해선 기본적으로 운동과 식이관리가 필수이고 보조제는 보조제이기때문에 섭취만으로 다이어트를 할 순 없지만, 식이조절시 찾아올 수 있는 변비는 확실히 해결해주는 것 같습니다.
그래서 전 또 재구매하려합니다!",1,1
317,보통,3점,2020-12-10,05:44:27,16,행사할때 사서 만족 만족해요,1,0
318,만족,5점,2020-12-10,05:44:27,16,"먹기편하게 소분포장되어잇는점이 너무 좋네요 
일주일분량씩 상자포장되잇구요 그렇게 두달치가 왓습니다 아직 복용한지 이틀밖에안되서 효과는 볼수없지만 냄새나 먹기불편하게 알약이 크지도않고 좋네요",1,0
319,만족,5점,2020-12-10,05:44:27,16,"항상 먹던 거예요, 1년 넘게 장복하고 있습니다. 확실히 몸이 건조해서 가려웠던 게 없어졌어요!!!",1,0
